Area,Locality,Colony,Lane,Area (sq.ft.),BHK,Bathrooms,Furnishing Status,Distance to School (km),Distance to Hospital (km),Distance to Metro (km),Age of Property (years),Price (Lakhs),Full Address,Latitude,Longitude
Kondhwa,Salisbury Park,Colony 4,Lane No. 4,2614,2,2,Furnished,4.74,2.77,5.61,20,616.4,"Salisbury Park, Kondhwa, Pune, Maharashtra, India",18.476607,73.891986
Baner,Veerbhadra Nagar,Colony 2,Lane No. 5,2911,5,3,Semi-Furnished,3.99,3.1,1.93,15,1595.6,"Veerbhadra Nagar, Baner, Pune, Maharashtra, India",18.519479,73.870703
Bibwewadi,Shree Colony,Colony 7,Lane No. 3,776,5,3,Semi-Furnished,4.46,1.73,5.42,11,314.40000000000003,"Shree Colony, Bibwewadi, Pune, Maharashtra, India",18.494582,73.875732
Kothrud,Ideal Colony,Colony 3,Lane No. 1,2678,5,3,Semi-Furnished,4.59,1.62,5.58,20,1383.8999999999999,"Ideal Colony, Kothrud, Pune, Maharashtra, India",18.5090654,73.81686178
Kondhwa,Yewalewadi,Colony 6,Lane No. 2,2387,5,3,Furnished,3.48,1.87,1.71,6,1022.0999999999999,"Yewalewadi, Kondhwa, Pune, Maharashtra, India",18.476607,73.891986
Bibwewadi,Shree Colony,Colony 6,Lane No. 1,897,3,3,Unfurnished,3.5,2.25,4.13,8,379.5,"Shree Colony, Bibwewadi, Pune, Maharashtra, India",18.494582,73.875732
Aundh,Baner Pashan Link,Colony 5,Lane No. 1,613,3,3,Furnished,0.88,2.41,1.3,9,208.29999999999998,"Baner Pashan Link, Aundh, Pune, Maharashtra, India",18.5518199,73.7943072
Kondhwa,Salisbury Park,Colony 4,Lane No. 2,1183,5,3,Semi-Furnished,1.34,2.92,3.69,16,364.79999999999995,"Salisbury Park, Kondhwa, Pune, Maharashtra, India",18.476607,73.891986
Kothrud,Paud Road,Colony 6,Lane No. 4,428,2,2,Furnished,2.95,3.79,4.96,15,102.8,"Paud Road, Kothrud, Pune, Maharashtra, India",18.5074254,73.7996581
Wakad,Jambulkar Nagar,Colony 4,Lane No. 5,435,1,1,Semi-Furnished,3.86,2.49,4.91,5,35.8,"Jambulkar Nagar, Wakad, Pune, Maharashtra, India",18.519479,73.870703
Hadapsar,Gadital,Colony 4,Lane No. 5,1133,5,3,Furnished,1.77,0.79,2.09,19,724.9,"Gadital, Hadapsar, Pune, Maharashtra, India",18.500313,73.939271
Kondhwa,Yewalewadi,Colony 5,Lane No. 1,1600,1,1,Semi-Furnished,2.85,3.84,1.59,3,225.5,"Yewalewadi, Kondhwa, Pune, Maharashtra, India",18.476607,73.891986
Bibwewadi,Vishwakarma Nagar,Colony 6,Lane No. 3,1257,1,1,Semi-Furnished,3.39,0.6,1.15,12,129.3,"Vishwakarma Nagar, Bibwewadi, Pune, Maharashtra, India",18.463746,73.868518
Hadapsar,Gadital,Colony 1,Lane No. 2,2362,4,3,Unfurnished,3.04,1.88,4.2,19,815.1,"Gadital, Hadapsar, Pune, Maharashtra, India",18.500313,73.939271
Bibwewadi,Market Yard,Colony 4,Lane No. 5,2250,1,1,Semi-Furnished,2.94,2.84,4.87,3,141.4,"Market Yard, Bibwewadi, Pune, Maharashtra, India",18.510584,73.766418
Hadapsar,Magarpatta City,Colony 7,Lane No. 4,2301,4,3,Semi-Furnished,1.38,2.07,4.55,2,1175.6999999999998,"Magarpatta City, Hadapsar, Pune, Maharashtra, India",18.509502,73.929598
Hinjewadi,Phase 1,Colony 3,Lane No. 5,569,3,3,Semi-Furnished,4.83,1.3,3.15,9,243.29999999999998,"Phase 1, Hinjewadi, Pune, Maharashtra, India",18.586253,73.738569
Kondhwa,Yewalewadi,Colony 5,Lane No. 5,2503,2,2,Unfurnished,2.29,2.77,3.59,12,596.1,"Yewalewadi, Kondhwa, Pune, Maharashtra, India",18.476607,73.891986
Aundh,Baner Pashan Link,Colony 3,Lane No. 5,1759,3,3,Furnished,4.17,0.78,3.78,2,638.8000000000001,"Baner Pashan Link, Aundh, Pune, Maharashtra, India",18.5518199,73.7943072
Bibwewadi,Market Yard,Colony 2,Lane No. 2,2354,2,2,Unfurnished,4.4,1.25,3.55,8,490.3,"Market Yard, Bibwewadi, Pune, Maharashtra, India",18.510584,73.766418
Kondhwa,Yewalewadi,Colony 2,Lane No. 4,2330,5,3,Furnished,1.94,1.56,1.41,16,1417.8999999999999,"Yewalewadi, Kondhwa, Pune, Maharashtra, India",18.476607,73.891986
Katraj,Bharti Vidyapeeth Campus,Colony 7,Lane No. 2,2146,2,2,Furnished,2.91,2.94,1.1,6,360.90000000000003,"Bharti Vidyapeeth Campus, Katraj, Pune, Maharashtra, India",18.57326,73.775235
Kondhwa,Salisbury Park,Colony 7,Lane No. 4,2630,1,1,Unfurnished,1.74,3.15,3.43,3,379.6,"Salisbury Park, Kondhwa, Pune, Maharashtra, India",18.476607,73.891986
Hinjewadi,Phase 3,Colony 7,Lane No. 1,2735,3,3,Unfurnished,4.77,2.29,4.03,15,731.8000000000001,"Phase 3, Hinjewadi, Pune, Maharashtra, India",18.595072,73.730659
Viman Nagar,Lunkad Colony,Colony 5,Lane No. 3,2995,2,2,Furnished,3.16,1.24,3.33,9,597.1,"Lunkad Colony, Viman Nagar, Pune, Maharashtra, India",18.541879,73.906953
Baner,Balewadi Phata,Colony 7,Lane No. 3,2808,2,2,Furnished,4.12,3.58,2.86,9,603.0,"Balewadi Phata, Baner, Pune, Maharashtra, India",18.5643011,73.7837139
Hadapsar,Amanora Park Town,Colony 7,Lane No. 5,2676,1,1,Semi-Furnished,1.05,3.95,2.37,17,295.79999999999995,"Amanora Park Town, Hadapsar, Pune, Maharashtra, India",18.477032,73.927276
Wakad,Datta Mandir Road,Colony 5,Lane No. 5,1496,5,3,Unfurnished,4.96,3.74,5.14,0,978.1,"Datta Mandir Road, Wakad, Pune, Maharashtra, India",18.5993668,73.7637019
Viman Nagar,Lunkad Colony,Colony 3,Lane No. 2,548,2,2,Furnished,0.91,2.4,2.12,13,85.3,"Lunkad Colony, Viman Nagar, Pune, Maharashtra, India",18.541879,73.906953
Viman Nagar,Mhada Colony,Colony 3,Lane No. 3,2589,2,2,Furnished,0.97,2.2,4.94,19,761.0,"Mhada Colony, Viman Nagar, Pune, Maharashtra, India",18.567009,73.918554
Aundh,Parihar Chowk,Colony 3,Lane No. 5,1729,4,3,Unfurnished,2.0,1.02,2.24,0,877.8,"Parihar Chowk, Aundh, Pune, Maharashtra, India",18.5605828,73.809218
Viman Nagar,Tingre Nagar,Colony 1,Lane No. 4,1516,2,2,Unfurnished,0.77,2.97,5.55,8,426.0,"Tingre Nagar, Viman Nagar, Pune, Maharashtra, India",18.564069,73.913894
Kondhwa,NIBM Road,Colony 1,Lane No. 3,670,3,3,Semi-Furnished,1.21,2.6,3.0,4,226.1,"NIBM Road, Kondhwa, Pune, Maharashtra, India",18.4648441,73.9028846
Katraj,Bharti Vidyapeeth Campus,Colony 2,Lane No. 1,2743,5,3,Unfurnished,2.75,1.6,5.55,2,2018.3000000000002,"Bharti Vidyapeeth Campus, Katraj, Pune, Maharashtra, India",18.57326,73.775235
Katraj,Vignaharta Colony,Colony 2,Lane No. 3,2211,1,1,Furnished,3.58,3.8,2.72,2,179.7,"Vignaharta Colony, Katraj, Pune, Maharashtra, India",19.169322,73.044622
Hinjewadi,Phase 2,Colony 3,Lane No. 1,2255,4,3,Semi-Furnished,3.12,0.51,1.2,1,562.8,"Phase 2, Hinjewadi, Pune, Maharashtra, India",18.591748,73.738707
Hinjewadi,Phase 2,Colony 2,Lane No. 5,1281,1,1,Furnished,2.6,0.55,5.08,14,148.0,"Phase 2, Hinjewadi, Pune, Maharashtra, India",18.591748,73.738707
Kondhwa,Yewalewadi,Colony 3,Lane No. 3,2094,3,3,Unfurnished,3.77,1.2,3.59,17,812.8,"Yewalewadi, Kondhwa, Pune, Maharashtra, India",18.476607,73.891986
Kothrud,Ideal Colony,Colony 3,Lane No. 2,1230,4,3,Unfurnished,3.2,1.56,5.07,13,362.0,"Ideal Colony, Kothrud, Pune, Maharashtra, India",18.5090654,73.81686178
Viman Nagar,Lunkad Colony,Colony 6,Lane No. 3,2433,5,3,Semi-Furnished,1.49,3.72,3.65,0,1107.5,"Lunkad Colony, Viman Nagar, Pune, Maharashtra, India",18.541879,73.906953
Kothrud,Karve Nagar,Colony 3,Lane No. 3,1164,5,3,Unfurnished,0.61,3.51,4.97,10,432.9,"Karve Nagar, Kothrud, Pune, Maharashtra, India",18.5011478,73.814381
Kondhwa,NIBM Road,Colony 5,Lane No. 4,2456,2,2,Unfurnished,3.56,0.69,3.06,13,247.2,"NIBM Road, Kondhwa, Pune, Maharashtra, India",18.4648441,73.9028846
Bibwewadi,Market Yard,Colony 6,Lane No. 1,1888,3,3,Furnished,4.91,3.28,4.06,6,723.1999999999999,"Market Yard, Bibwewadi, Pune, Maharashtra, India",18.510584,73.766418
Wakad,Datta Mandir Road,Colony 5,Lane No. 2,2823,4,3,Unfurnished,2.02,3.04,5.48,5,1469.1999999999998,"Datta Mandir Road, Wakad, Pune, Maharashtra, India",18.5993668,73.7637019
Kothrud,Ideal Colony,Colony 7,Lane No. 1,625,2,2,Unfurnished,2.07,3.19,3.72,11,71.5,"Ideal Colony, Kothrud, Pune, Maharashtra, India",18.5090654,73.81686178
Kothrud,Ideal Colony,Colony 6,Lane No. 5,2381,1,1,Semi-Furnished,4.92,0.98,1.59,10,311.8,"Ideal Colony, Kothrud, Pune, Maharashtra, India",18.5090654,73.81686178
Viman Nagar,Lunkad Colony,Colony 4,Lane No. 1,809,5,3,Furnished,2.5,0.64,5.85,6,469.09999999999997,"Lunkad Colony, Viman Nagar, Pune, Maharashtra, India",18.541879,73.906953
Wakad,Datta Mandir Road,Colony 6,Lane No. 1,1478,4,3,Semi-Furnished,3.74,2.68,3.08,11,718.1,"Datta Mandir Road, Wakad, Pune, Maharashtra, India",18.5993668,73.7637019
Baner,Balewadi Phata,Colony 3,Lane No. 3,1753,2,2,Semi-Furnished,3.02,0.74,2.19,0,230.7,"Balewadi Phata, Baner, Pune, Maharashtra, India",18.5643011,73.7837139
Katraj,Bharti Vidyapeeth Campus,Colony 4,Lane No. 5,2609,4,3,Semi-Furnished,0.92,3.65,3.71,5,1163.4,"Bharti Vidyapeeth Campus, Katraj, Pune, Maharashtra, India",18.57326,73.775235
Katraj,Gokulnagar,Colony 6,Lane No. 3,2722,5,3,Furnished,1.99,2.79,2.22,0,1459.6000000000001,"Gokulnagar, Katraj, Pune, Maharashtra, India",18.453223,73.857472
Katraj,Vignaharta Colony,Colony 3,Lane No. 5,2639,3,3,Unfurnished,3.2,1.39,1.78,12,768.0,"Vignaharta Colony, Katraj, Pune, Maharashtra, India",19.169322,73.044622
Bibwewadi,Market Yard,Colony 1,Lane No. 4,2369,1,1,Unfurnished,4.04,3.17,4.08,15,259.8,"Market Yard, Bibwewadi, Pune, Maharashtra, India",18.510584,73.766418
Baner,Pashan Link Road,Colony 7,Lane No. 4,402,4,3,Furnished,3.7,1.12,1.57,17,234.89999999999998,"Pashan Link Road, Baner, Pune, Maharashtra, India",18.550535,73.791299
Hinjewadi,Phase 3,Colony 5,Lane No. 3,906,2,2,Furnished,4.83,1.21,3.13,15,219.1,"Phase 3, Hinjewadi, Pune, Maharashtra, India",18.595072,73.730659
Aundh,Baner Pashan Link,Colony 5,Lane No. 3,2418,4,3,Furnished,1.08,3.77,4.7,14,1270.6999999999998,"Baner Pashan Link, Aundh, Pune, Maharashtra, India",18.5518199,73.7943072
Kothrud,Ideal Colony,Colony 5,Lane No. 5,1070,4,3,Furnished,2.69,1.26,4.14,0,587.1,"Ideal Colony, Kothrud, Pune, Maharashtra, India",18.5090654,73.81686178
Kondhwa,NIBM Road,Colony 5,Lane No. 1,1287,4,3,Semi-Furnished,2.49,1.19,1.24,11,463.7,"NIBM Road, Kondhwa, Pune, Maharashtra, India",18.4648441,73.9028846
Kothrud,Paud Road,Colony 1,Lane No. 4,1465,2,2,Unfurnished,4.91,0.51,3.58,11,377.59999999999997,"Paud Road, Kothrud, Pune, Maharashtra, India",18.5074254,73.7996581
Bibwewadi,Market Yard,Colony 3,Lane No. 3,1766,1,1,Semi-Furnished,4.29,2.83,4.86,3,117.10000000000001,"Market Yard, Bibwewadi, Pune, Maharashtra, India",18.510584,73.766418
Aundh,Baner Pashan Link,Colony 4,Lane No. 4,940,4,3,Semi-Furnished,0.95,3.22,5.18,6,411.3,"Baner Pashan Link, Aundh, Pune, Maharashtra, India",18.5518199,73.7943072
Katraj,Gokulnagar,Colony 3,Lane No. 4,440,1,1,Semi-Furnished,2.43,3.63,3.03,18,38.5,"Gokulnagar, Katraj, Pune, Maharashtra, India",18.453223,73.857472
Kothrud,Karve Nagar,Colony 5,Lane No. 4,1626,1,1,Semi-Furnished,3.77,2.92,1.88,20,224.3,"Karve Nagar, Kothrud, Pune, Maharashtra, India",18.5011478,73.814381
Katraj,Vignaharta Colony,Colony 6,Lane No. 5,1797,1,1,Furnished,3.87,3.98,5.87,12,185.10000000000002,"Vignaharta Colony, Katraj, Pune, Maharashtra, India",19.169322,73.044622
Kothrud,Paud Road,Colony 5,Lane No. 1,1591,1,1,Unfurnished,3.97,0.52,3.88,10,186.8,"Paud Road, Kothrud, Pune, Maharashtra, India",18.5074254,73.7996581
Baner,Pashan Link Road,Colony 7,Lane No. 3,2649,5,3,Furnished,2.48,3.03,2.32,12,1469.5,"Pashan Link Road, Baner, Pune, Maharashtra, India",18.550535,73.791299
Bibwewadi,Vishwakarma Nagar,Colony 3,Lane No. 1,1649,3,3,Unfurnished,2.69,2.74,2.71,0,492.70000000000005,"Vishwakarma Nagar, Bibwewadi, Pune, Maharashtra, India",18.463746,73.868518
Hinjewadi,Phase 3,Colony 2,Lane No. 1,598,4,3,Unfurnished,1.15,3.52,2.7,8,138.3,"Phase 3, Hinjewadi, Pune, Maharashtra, India",18.595072,73.730659
Aundh,Parihar Chowk,Colony 1,Lane No. 2,2502,3,3,Semi-Furnished,1.75,3.48,5.2,20,700.1999999999999,"Parihar Chowk, Aundh, Pune, Maharashtra, India",18.5605828,73.809218
Wakad,Kalewadi Phata,Colony 1,Lane No. 2,917,5,3,Unfurnished,2.4,3.36,1.48,5,454.09999999999997,"Kalewadi Phata, Wakad, Pune, Maharashtra, India",18.6039604,73.777045
Hadapsar,Magarpatta City,Colony 7,Lane No. 3,1959,3,3,Unfurnished,3.68,3.66,5.74,7,534.2,"Magarpatta City, Hadapsar, Pune, Maharashtra, India",18.509502,73.929598
Baner,Pashan Link Road,Colony 4,Lane No. 2,2795,4,3,Semi-Furnished,3.79,2.94,1.57,11,777.9000000000001,"Pashan Link Road, Baner, Pune, Maharashtra, India",18.550535,73.791299
Baner,Balewadi Phata,Colony 1,Lane No. 2,2685,5,3,Unfurnished,4.54,1.41,5.05,11,1241.3,"Balewadi Phata, Baner, Pune, Maharashtra, India",18.5643011,73.7837139
Wakad,Jambulkar Nagar,Colony 1,Lane No. 3,1113,1,1,Semi-Furnished,3.62,1.26,3.7,12,65.3,"Jambulkar Nagar, Wakad, Pune, Maharashtra, India",18.519479,73.870703
Baner,Balewadi Phata,Colony 5,Lane No. 2,433,4,3,Semi-Furnished,1.31,3.76,1.67,12,151.3,"Balewadi Phata, Baner, Pune, Maharashtra, India",18.5643011,73.7837139
Kothrud,Paud Road,Colony 7,Lane No. 4,2785,2,2,Unfurnished,0.72,2.92,2.03,20,708.9,"Paud Road, Kothrud, Pune, Maharashtra, India",18.5074254,73.7996581
Hadapsar,Amanora Park Town,Colony 3,Lane No. 5,2964,5,3,Semi-Furnished,3.32,1.83,1.94,19,1423.1999999999998,"Amanora Park Town, Hadapsar, Pune, Maharashtra, India",18.477032,73.927276
Katraj,Vignaharta Colony,Colony 3,Lane No. 2,1534,4,3,Unfurnished,2.06,3.26,4.42,5,686.5,"Vignaharta Colony, Katraj, Pune, Maharashtra, India",19.169322,73.044622
Kothrud,Ideal Colony,Colony 5,Lane No. 2,1681,3,3,Unfurnished,1.95,1.22,1.96,8,434.3,"Ideal Colony, Kothrud, Pune, Maharashtra, India",18.5090654,73.81686178
Hinjewadi,Phase 2,Colony 5,Lane No. 1,2826,1,1,Furnished,1.15,3.75,4.35,0,262.8,"Phase 2, Hinjewadi, Pune, Maharashtra, India",18.591748,73.738707
Hadapsar,Amanora Park Town,Colony 6,Lane No. 2,2075,2,2,Semi-Furnished,3.41,2.7,5.15,5,434.20000000000005,"Amanora Park Town, Hadapsar, Pune, Maharashtra, India",18.477032,73.927276
Kondhwa,Salisbury Park,Colony 4,Lane No. 3,654,1,1,Furnished,1.55,1.11,3.62,15,39.0,"Salisbury Park, Kondhwa, Pune, Maharashtra, India",18.476607,73.891986
Kondhwa,NIBM Road,Colony 2,Lane No. 3,2646,4,3,Semi-Furnished,1.18,1.76,3.82,16,1037.3999999999999,"NIBM Road, Kondhwa, Pune, Maharashtra, India",18.4648441,73.9028846
Hadapsar,Gadital,Colony 7,Lane No. 1,1991,3,3,Unfurnished,4.15,0.64,2.23,13,310.79999999999995,"Gadital, Hadapsar, Pune, Maharashtra, India",18.500313,73.939271
Kondhwa,NIBM Road,Colony 4,Lane No. 1,2324,2,2,Furnished,3.65,2.54,4.0,1,648.0,"NIBM Road, Kondhwa, Pune, Maharashtra, India",18.4648441,73.9028846
Baner,Pashan Link Road,Colony 6,Lane No. 4,591,2,2,Semi-Furnished,3.86,1.58,2.87,9,104.3,"Pashan Link Road, Baner, Pune, Maharashtra, India",18.550535,73.791299
Aundh,ITI Road,Colony 6,Lane No. 2,1295,2,2,Furnished,3.5,1.8,4.9,12,219.20000000000002,"ITI Road, Aundh, Pune, Maharashtra, India",18.5521623,73.8095846
Hinjewadi,Phase 3,Colony 6,Lane No. 2,533,3,3,Furnished,0.76,0.93,2.97,10,206.1,"Phase 3, Hinjewadi, Pune, Maharashtra, India",18.595072,73.730659
Wakad,Jambulkar Nagar,Colony 5,Lane No. 5,995,2,2,Unfurnished,4.41,1.81,5.53,3,162.5,"Jambulkar Nagar, Wakad, Pune, Maharashtra, India",18.519479,73.870703
Kothrud,Ideal Colony,Colony 6,Lane No. 4,728,4,3,Semi-Furnished,0.99,2.4,1.38,13,323.1,"Ideal Colony, Kothrud, Pune, Maharashtra, India",18.5090654,73.81686178
Kondhwa,NIBM Road,Colony 7,Lane No. 4,1402,2,2,Furnished,2.27,0.6,1.01,19,314.40000000000003,"NIBM Road, Kondhwa, Pune, Maharashtra, India",18.4648441,73.9028846
Wakad,Kalewadi Phata,Colony 3,Lane No. 3,2801,5,3,Semi-Furnished,3.96,1.18,4.53,5,1683.6000000000001,"Kalewadi Phata, Wakad, Pune, Maharashtra, India",18.6039604,73.777045
Viman Nagar,Mhada Colony,Colony 6,Lane No. 1,460,4,3,Furnished,4.09,1.45,2.22,20,250.7,"Mhada Colony, Viman Nagar, Pune, Maharashtra, India",18.567009,73.918554
Katraj,Gokulnagar,Colony 6,Lane No. 2,656,3,3,Semi-Furnished,2.93,2.38,5.15,15,233.0,"Gokulnagar, Katraj, Pune, Maharashtra, India",18.453223,73.857472
Hadapsar,Gadital,Colony 5,Lane No. 3,2745,3,3,Semi-Furnished,4.16,3.79,5.6,2,970.0,"Gadital, Hadapsar, Pune, Maharashtra, India",18.500313,73.939271
Kothrud,Ideal Colony,Colony 4,Lane No. 3,2413,2,2,Unfurnished,1.27,1.72,2.66,7,665.4000000000001,"Ideal Colony, Kothrud, Pune, Maharashtra, India",18.5090654,73.81686178
Baner,Pashan Link Road,Colony 3,Lane No. 3,1046,2,2,Semi-Furnished,1.07,2.32,3.73,3,142.6,"Pashan Link Road, Baner, Pune, Maharashtra, India",18.550535,73.791299
Kondhwa,Salisbury Park,Colony 6,Lane No. 1,668,1,1,Unfurnished,0.67,3.29,1.32,20,63.3,"Salisbury Park, Kondhwa, Pune, Maharashtra, India",18.476607,73.891986
Viman Nagar,Mhada Colony,Colony 5,Lane No. 3,2422,1,1,Semi-Furnished,1.02,1.45,2.58,12,319.3,"Mhada Colony, Viman Nagar, Pune, Maharashtra, India",18.567009,73.918554
Kondhwa,NIBM Road,Colony 7,Lane No. 5,1511,2,2,Semi-Furnished,3.02,0.54,3.14,20,392.59999999999997,"NIBM Road, Kondhwa, Pune, Maharashtra, India",18.4648441,73.9028846
Viman Nagar,Lunkad Colony,Colony 2,Lane No. 2,989,4,3,Unfurnished,3.61,0.99,2.36,19,447.59999999999997,"Lunkad Colony, Viman Nagar, Pune, Maharashtra, India",18.541879,73.906953
Katraj,Vignaharta Colony,Colony 2,Lane No. 2,2535,4,3,Furnished,0.57,1.88,4.2,4,756.9,"Vignaharta Colony, Katraj, Pune, Maharashtra, India",19.169322,73.044622
Kothrud,Ideal Colony,Colony 6,Lane No. 5,2302,3,3,Furnished,2.72,3.76,4.27,15,1022.9000000000001,"Ideal Colony, Kothrud, Pune, Maharashtra, India",18.5090654,73.81686178
Wakad,Datta Mandir Road,Colony 1,Lane No. 2,2782,4,3,Unfurnished,4.93,3.45,1.64,12,1048.0,"Datta Mandir Road, Wakad, Pune, Maharashtra, India",18.5993668,73.7637019
Bibwewadi,Vishwakarma Nagar,Colony 3,Lane No. 4,1192,1,1,Unfurnished,2.15,3.19,2.1,1,143.5,"Vishwakarma Nagar, Bibwewadi, Pune, Maharashtra, India",18.463746,73.868518
Kothrud,Ideal Colony,Colony 5,Lane No. 2,2108,2,2,Unfurnished,4.6,2.92,3.32,12,485.3,"Ideal Colony, Kothrud, Pune, Maharashtra, India",18.5090654,73.81686178
Bibwewadi,Shree Colony,Colony 1,Lane No. 3,601,1,1,Semi-Furnished,1.83,1.1,4.8,2,51.0,"Shree Colony, Bibwewadi, Pune, Maharashtra, India",18.494582,73.875732
Katraj,Vignaharta Colony,Colony 6,Lane No. 1,563,2,2,Furnished,1.5,2.22,3.07,7,141.6,"Vignaharta Colony, Katraj, Pune, Maharashtra, India",19.169322,73.044622
Kondhwa,Salisbury Park,Colony 7,Lane No. 5,2032,3,3,Semi-Furnished,4.16,3.28,2.19,6,718.3,"Salisbury Park, Kondhwa, Pune, Maharashtra, India",18.476607,73.891986
Aundh,ITI Road,Colony 3,Lane No. 1,952,3,3,Unfurnished,1.78,1.43,3.88,2,181.29999999999998,"ITI Road, Aundh, Pune, Maharashtra, India",18.5521623,73.8095846
Wakad,Datta Mandir Road,Colony 2,Lane No. 5,2314,4,3,Furnished,1.09,2.13,3.39,1,499.90000000000003,"Datta Mandir Road, Wakad, Pune, Maharashtra, India",18.5993668,73.7637019
Hinjewadi,Phase 2,Colony 3,Lane No. 3,1946,2,2,Semi-Furnished,1.08,3.14,1.55,18,558.0,"Phase 2, Hinjewadi, Pune, Maharashtra, India",18.591748,73.738707
Katraj,Bharti Vidyapeeth Campus,Colony 1,Lane No. 5,423,3,3,Furnished,1.92,3.24,1.74,3,91.19999999999999,"Bharti Vidyapeeth Campus, Katraj, Pune, Maharashtra, India",18.57326,73.775235
Viman Nagar,Mhada Colony,Colony 5,Lane No. 4,2286,5,3,Furnished,3.54,3.81,1.09,5,1705.3999999999999,"Mhada Colony, Viman Nagar, Pune, Maharashtra, India",18.567009,73.918554
Kothrud,Paud Road,Colony 6,Lane No. 4,1633,3,3,Unfurnished,4.26,0.76,3.58,12,273.5,"Paud Road, Kothrud, Pune, Maharashtra, India",18.5074254,73.7996581
Wakad,Jambulkar Nagar,Colony 4,Lane No. 5,697,4,3,Unfurnished,3.65,1.43,2.44,16,161.70000000000002,"Jambulkar Nagar, Wakad, Pune, Maharashtra, India",18.519479,73.870703
Viman Nagar,Tingre Nagar,Colony 2,Lane No. 2,1702,4,3,Furnished,2.61,0.55,3.2,20,552.8,"Tingre Nagar, Viman Nagar, Pune, Maharashtra, India",18.564069,73.913894
Hinjewadi,Phase 3,Colony 7,Lane No. 2,486,4,3,Semi-Furnished,2.25,0.9,2.74,2,192.7,"Phase 3, Hinjewadi, Pune, Maharashtra, India",18.595072,73.730659
Hadapsar,Magarpatta City,Colony 2,Lane No. 2,457,3,3,Unfurnished,3.05,3.77,3.63,11,105.3,"Magarpatta City, Hadapsar, Pune, Maharashtra, India",18.509502,73.929598
Wakad,Datta Mandir Road,Colony 1,Lane No. 5,2240,3,3,Unfurnished,2.19,2.82,3.26,19,641.5999999999999,"Datta Mandir Road, Wakad, Pune, Maharashtra, India",18.5993668,73.7637019
Hinjewadi,Phase 3,Colony 6,Lane No. 1,1013,5,3,Semi-Furnished,2.24,2.21,1.7,6,691.7,"Phase 3, Hinjewadi, Pune, Maharashtra, India",18.595072,73.730659
Hinjewadi,Phase 3,Colony 4,Lane No. 4,2216,3,3,Unfurnished,2.41,2.96,4.34,8,740.4000000000001,"Phase 3, Hinjewadi, Pune, Maharashtra, India",18.595072,73.730659
Hadapsar,Magarpatta City,Colony 1,Lane No. 5,2076,2,2,Unfurnished,1.13,1.7,4.03,0,216.5,"Magarpatta City, Hadapsar, Pune, Maharashtra, India",18.509502,73.929598
Aundh,Baner Pashan Link,Colony 3,Lane No. 5,2046,4,3,Unfurnished,4.17,2.09,5.46,5,930.4000000000001,"Baner Pashan Link, Aundh, Pune, Maharashtra, India",18.5518199,73.7943072
Aundh,Parihar Chowk,Colony 7,Lane No. 1,1083,3,3,Unfurnished,3.0,2.01,3.34,6,422.8,"Parihar Chowk, Aundh, Pune, Maharashtra, India",18.5605828,73.809218
Baner,Pashan Link Road,Colony 1,Lane No. 1,1770,1,1,Unfurnished,0.63,3.17,3.86,19,234.20000000000002,"Pashan Link Road, Baner, Pune, Maharashtra, India",18.550535,73.791299
Katraj,Gokulnagar,Colony 6,Lane No. 2,1274,2,2,Unfurnished,3.1,1.01,2.15,14,239.8,"Gokulnagar, Katraj, Pune, Maharashtra, India",18.453223,73.857472
Aundh,Parihar Chowk,Colony 7,Lane No. 4,731,5,3,Semi-Furnished,0.95,1.32,1.34,8,463.5,"Parihar Chowk, Aundh, Pune, Maharashtra, India",18.5605828,73.809218
Katraj,Bharti Vidyapeeth Campus,Colony 1,Lane No. 4,569,1,1,Furnished,3.84,0.98,4.82,11,36.0,"Bharti Vidyapeeth Campus, Katraj, Pune, Maharashtra, India",18.57326,73.775235
Bibwewadi,Shree Colony,Colony 2,Lane No. 2,2860,2,2,Semi-Furnished,4.47,1.74,3.57,8,685.3,"Shree Colony, Bibwewadi, Pune, Maharashtra, India",18.494582,73.875732
Katraj,Gokulnagar,Colony 7,Lane No. 3,2774,2,2,Furnished,2.48,1.69,4.08,13,387.29999999999995,"Gokulnagar, Katraj, Pune, Maharashtra, India",18.453223,73.857472
Wakad,Datta Mandir Road,Colony 4,Lane No. 1,2443,4,3,Unfurnished,3.98,3.18,2.61,18,816.5,"Datta Mandir Road, Wakad, Pune, Maharashtra, India",18.5993668,73.7637019
Kothrud,Ideal Colony,Colony 2,Lane No. 4,2286,2,2,Semi-Furnished,3.0,1.27,4.29,13,533.6,"Ideal Colony, Kothrud, Pune, Maharashtra, India",18.5090654,73.81686178
Kothrud,Paud Road,Colony 2,Lane No. 3,2011,4,3,Semi-Furnished,0.98,2.03,4.79,3,625.5,"Paud Road, Kothrud, Pune, Maharashtra, India",18.5074254,73.7996581
Hadapsar,Amanora Park Town,Colony 5,Lane No. 5,960,4,3,Unfurnished,4.43,3.41,3.41,16,246.1,"Amanora Park Town, Hadapsar, Pune, Maharashtra, India",18.477032,73.927276
Baner,Pashan Link Road,Colony 3,Lane No. 2,1385,3,3,Furnished,1.12,1.0,4.18,13,620.5,"Pashan Link Road, Baner, Pune, Maharashtra, India",18.550535,73.791299
